Date;Heure;Type;Nom;Places_Libres;Places_Totales
2025-12-28;21:57;Voiture;Antigone;165;239
2025-12-28;21:57;Voiture;Comedie;361;664
2025-12-28;21:57;Voiture;Corum;355;480
2025-12-28;21:57;Voiture;Europa;500;591
2025-12-28;21:57;Voiture;Foch;521;620
2025-12-28;21:57;Voiture;Gambetta;154;452
2025-12-28;21:57;Voiture;Gare;459;656
2025-12-28;21:57;Voiture;Triangle;327;434
2025-12-28;21:57;Voiture;Pitot;485;590
2025-12-28;21:57;Voiture;Circe;1029;1200
2025-12-28;21:57;Voiture;Garcia Lorca;383;400
2025-12-28;21:57;Voiture;Mosson;319;328
2025-12-28;21:57;Voiture;Sabines;194;285
2025-12-28;21:57;Voiture;Sablassou;297;379
2025-12-28;21:57;Voiture;Saint Jean Le Sec;244;285
2025-12-28;21:57;Voiture;Euromedecine;191;239
2025-12-28;21:57;Voiture;Occitanie;564;615
2025-12-28;21:57;Voiture;Vicarello;49;64
2025-12-28;21:57;Voiture;Gaumont EST;74;109
2025-12-28;21:57;Voiture;Gaumont OUEST;5;250
2025-12-28;21:57;Voiture;Charles de Gaulle;168;260
2025-12-28;21:57;Voiture;Polygone;1622;1911
2025-12-28;21:57;Voiture;Arc de Triomphe;137;440
2025-12-28;21:57;Voiture;Gaumont-Circe;199;500
2025-12-28;21:57;Velo;Rue Jules Ferry - Gare Saint-Roch;11;12
2025-12-28;21:57;Velo;Comédie;15;20
2025-12-28;21:57;Velo;Hôtel de Ville;7;16
2025-12-28;21:57;Velo;Corum;4;12
2025-12-28;21:57;Velo;Place Albert 1er - St Charles;18;27
2025-12-28;21:57;Velo;Foch;1;8
2025-12-28;21:57;Velo;Halles Castellane;12;12
2025-12-28;21:57;Velo;Observatoire;3;8
2025-12-28;21:57;Velo;Rondelet;10;16
2025-12-28;21:57;Velo;Plan Cabanes;5;12
2025-12-28;21:57;Velo;Boutonnet;7;12
2025-12-28;21:57;Velo;Emile Combes;5;8
2025-12-28;21:57;Velo;Beaux-Arts;6;16
2025-12-28;21:57;Velo;Les Aubes;3;8
2025-12-28;21:57;Velo;Antigone centre;3;12
2025-12-28;21:57;Velo;Médiathèque Emile Zola;8;16
2025-12-28;21:57;Velo;Nombre d Or;9;16
2025-12-28;21:57;Velo;Louis Blanc;10;16
2025-12-28;21:57;Velo;Gambetta;3;8
2025-12-28;21:57;Velo;Port Marianne;9;16
2025-12-28;21:57;Velo;Les Arceaux;3;8
2025-12-28;21:57;Velo;Cité Mion;3;8
2025-12-28;21:57;Velo;Nouveau Saint-Roch;2;8
2025-12-28;21:57;Velo;Renouvier;8;8
2025-12-28;21:57;Velo;Odysseum;8;8
2025-12-28;21:57;Velo;Saint-Denis;8;8
2025-12-28;21:57;Velo;Richter;9;16
2025-12-28;21:57;Velo;Charles Flahault;8;8
2025-12-28;21:57;Velo;Voltaire;3;8
2025-12-28;21:57;Velo;Prés d Arènes;6;8
2025-12-28;21:57;Velo;Garcia Lorca;2;8
2025-12-28;21:57;Velo;Vert Bois;12;16
2025-12-28;21:57;Velo;Malbosc;7;8
2025-12-28;21:57;Velo;Occitanie;22;32
2025-12-28;21:57;Velo;FacdesSciences;15;24
2025-12-28;21:57;Velo;Fac de Lettres;8;12
2025-12-28;21:57;Velo;Aiguelongue;6;8
2025-12-28;21:57;Velo;Jeu de Mail des Abbés;7;8
2025-12-28;21:57;Velo;Euromédecine;7;8
2025-12-28;21:57;Velo;Marie Caizergues;4;8
2025-12-28;21:57;Velo;Sabines;8;8
2025-12-28;21:57;Velo;Celleneuve;4;8
2025-12-28;21:57;Velo;Jardin de la Lironde;2;8
2025-12-28;21:57;Velo;Père Soulas;1;8
2025-12-28;21:57;Velo;Place Viala;2;8
2025-12-28;21:57;Velo;Hôtel du Département;3;8
2025-12-28;21:57;Velo;Tonnelles;7;8
2025-12-28;21:57;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-28;21:57;Velo;Pont de Lattes - Gare Saint-Roch;10;12
2025-12-28;21:57;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-28;21:57;Velo;Providence - Ovalie;5;8
2025-12-28;21:57;Velo;Pérols Etang de l Or;14;68
2025-12-28;21:57;Velo;Albert 1er - Cathédrale;11;12
2025-12-28;21:57;Velo;Saint-Guilhem - Courreau;5;8
2025-12-28;21:57;Velo;Sud De France;3;8
2025-12-28;21:57;Velo;Comedie Baudin;8;8
2025-12-28;21:57;Velo;Jean de Beins;15;16
2025-12-28;22:24;Voiture;Antigone;166;239
2025-12-28;22:24;Voiture;Comedie;374;664
2025-12-28;22:24;Voiture;Corum;359;480
2025-12-28;22:24;Voiture;Europa;499;591
2025-12-28;22:24;Voiture;Foch;539;620
2025-12-28;22:24;Voiture;Gambetta;153;452
2025-12-28;22:24;Voiture;Gare;452;656
2025-12-28;22:24;Voiture;Triangle;333;434
2025-12-28;22:24;Voiture;Pitot;497;590
2025-12-28;22:24;Voiture;Circe;1041;1200
2025-12-28;22:24;Voiture;Garcia Lorca;383;400
2025-12-28;22:24;Voiture;Mosson;320;328
2025-12-28;22:24;Voiture;Sabines;194;285
2025-12-28;22:24;Voiture;Sablassou;297;379
2025-12-28;22:24;Voiture;Saint Jean Le Sec;244;285
2025-12-28;22:24;Voiture;Euromedecine;191;239
2025-12-28;22:24;Voiture;Occitanie;565;615
2025-12-28;22:24;Voiture;Vicarello;49;64
2025-12-28;22:24;Voiture;Gaumont EST;74;109
2025-12-28;22:24;Voiture;Gaumont OUEST;5;250
2025-12-28;22:24;Voiture;Charles de Gaulle;169;260
2025-12-28;22:24;Voiture;Polygone;1646;1911
2025-12-28;22:24;Voiture;Arc de Triomphe;139;440
2025-12-28;22:24;Voiture;Gaumont-Circe;199;500
2025-12-28;22:24;Velo;Rue Jules Ferry - Gare Saint-Roch;11;12
2025-12-28;22:24;Velo;Comédie;15;20
2025-12-28;22:24;Velo;Hôtel de Ville;7;16
2025-12-28;22:24;Velo;Corum;4;12
2025-12-28;22:24;Velo;Place Albert 1er - St Charles;18;27
2025-12-28;22:24;Velo;Foch;1;8
2025-12-28;22:24;Velo;Halles Castellane;12;12
2025-12-28;22:24;Velo;Observatoire;3;8
2025-12-28;22:24;Velo;Rondelet;10;16
2025-12-28;22:24;Velo;Plan Cabanes;5;12
2025-12-28;22:24;Velo;Boutonnet;7;12
2025-12-28;22:24;Velo;Emile Combes;5;8
2025-12-28;22:24;Velo;Beaux-Arts;6;16
2025-12-28;22:24;Velo;Les Aubes;2;8
2025-12-28;22:24;Velo;Antigone centre;3;12
2025-12-28;22:24;Velo;Médiathèque Emile Zola;11;16
2025-12-28;22:24;Velo;Nombre d Or;9;16
2025-12-28;22:24;Velo;Louis Blanc;10;16
2025-12-28;22:24;Velo;Gambetta;3;8
2025-12-28;22:24;Velo;Port Marianne;9;16
2025-12-28;22:24;Velo;Les Arceaux;3;8
2025-12-28;22:24;Velo;Cité Mion;3;8
2025-12-28;22:24;Velo;Nouveau Saint-Roch;2;8
2025-12-28;22:24;Velo;Renouvier;8;8
2025-12-28;22:24;Velo;Odysseum;8;8
2025-12-28;22:24;Velo;Saint-Denis;8;8
2025-12-28;22:24;Velo;Richter;9;16
2025-12-28;22:24;Velo;Charles Flahault;8;8
2025-12-28;22:24;Velo;Voltaire;3;8
2025-12-28;22:24;Velo;Prés d Arènes;6;8
2025-12-28;22:24;Velo;Garcia Lorca;2;8
2025-12-28;22:24;Velo;Vert Bois;12;16
2025-12-28;22:24;Velo;Malbosc;7;8
2025-12-28;22:24;Velo;Occitanie;22;32
2025-12-28;22:24;Velo;FacdesSciences;15;24
2025-12-28;22:24;Velo;Fac de Lettres;8;12
2025-12-28;22:24;Velo;Aiguelongue;6;8
2025-12-28;22:24;Velo;Jeu de Mail des Abbés;7;8
2025-12-28;22:24;Velo;Euromédecine;7;8
2025-12-28;22:24;Velo;Marie Caizergues;4;8
2025-12-28;22:24;Velo;Sabines;8;8
2025-12-28;22:24;Velo;Celleneuve;4;8
2025-12-28;22:24;Velo;Jardin de la Lironde;2;8
2025-12-28;22:24;Velo;Père Soulas;1;8
2025-12-28;22:24;Velo;Place Viala;2;8
2025-12-28;22:24;Velo;Hôtel du Département;3;8
2025-12-28;22:24;Velo;Tonnelles;7;8
2025-12-28;22:24;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-28;22:24;Velo;Pont de Lattes - Gare Saint-Roch;10;12
2025-12-28;22:24;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-28;22:24;Velo;Providence - Ovalie;5;8
2025-12-28;22:24;Velo;Pérols Etang de l Or;14;68
2025-12-28;22:24;Velo;Albert 1er - Cathédrale;11;12
2025-12-28;22:24;Velo;Saint-Guilhem - Courreau;5;8
2025-12-28;22:24;Velo;Sud De France;3;8
2025-12-28;22:24;Velo;Comedie Baudin;8;8
2025-12-28;22:24;Velo;Jean de Beins;15;16
2025-12-28;22:45;Voiture;Antigone;166;239
2025-12-28;22:45;Voiture;Comedie;389;664
2025-12-28;22:45;Voiture;Corum;361;480
2025-12-28;22:45;Voiture;Europa;500;591
2025-12-28;22:45;Voiture;Foch;551;620
2025-12-28;22:45;Voiture;Gambetta;152;452
2025-12-28;22:45;Voiture;Gare;461;656
2025-12-28;22:45;Voiture;Triangle;332;434
2025-12-28;22:45;Voiture;Pitot;503;590
2025-12-28;22:45;Voiture;Circe;1046;1200
2025-12-28;22:45;Voiture;Garcia Lorca;383;400
2025-12-28;22:45;Voiture;Mosson;320;328
2025-12-28;22:45;Voiture;Sabines;194;285
2025-12-28;22:45;Voiture;Sablassou;297;379
2025-12-28;22:45;Voiture;Saint Jean Le Sec;245;285
2025-12-28;22:45;Voiture;Euromedecine;191;239
2025-12-28;22:45;Voiture;Occitanie;565;615
2025-12-28;22:45;Voiture;Vicarello;49;64
2025-12-28;22:45;Voiture;Gaumont EST;74;109
2025-12-28;22:45;Voiture;Gaumont OUEST;5;250
2025-12-28;22:45;Voiture;Charles de Gaulle;168;260
2025-12-28;22:45;Voiture;Polygone;1671;1911
2025-12-28;22:45;Voiture;Arc de Triomphe;143;440
2025-12-28;22:45;Voiture;Gaumont-Circe;199;500
2025-12-28;22:45;Velo;Rue Jules Ferry - Gare Saint-Roch;11;12
2025-12-28;22:45;Velo;Comédie;15;20
2025-12-28;22:45;Velo;Hôtel de Ville;7;16
2025-12-28;22:45;Velo;Corum;4;12
2025-12-28;22:45;Velo;Place Albert 1er - St Charles;18;27
2025-12-28;22:45;Velo;Foch;1;8
2025-12-28;22:45;Velo;Halles Castellane;12;12
2025-12-28;22:45;Velo;Observatoire;3;8
2025-12-28;22:45;Velo;Rondelet;10;16
2025-12-28;22:45;Velo;Plan Cabanes;5;12
2025-12-28;22:45;Velo;Boutonnet;7;12
2025-12-28;22:45;Velo;Emile Combes;5;8
2025-12-28;22:45;Velo;Beaux-Arts;6;16
2025-12-28;22:45;Velo;Les Aubes;2;8
2025-12-28;22:45;Velo;Antigone centre;3;12
2025-12-28;22:45;Velo;Médiathèque Emile Zola;11;16
2025-12-28;22:45;Velo;Nombre d Or;9;16
2025-12-28;22:45;Velo;Louis Blanc;11;16
2025-12-28;22:45;Velo;Gambetta;3;8
2025-12-28;22:45;Velo;Port Marianne;9;16
2025-12-28;22:45;Velo;Les Arceaux;3;8
2025-12-28;22:45;Velo;Cité Mion;3;8
2025-12-28;22:45;Velo;Nouveau Saint-Roch;2;8
2025-12-28;22:45;Velo;Renouvier;8;8
2025-12-28;22:45;Velo;Odysseum;8;8
2025-12-28;22:45;Velo;Saint-Denis;8;8
2025-12-28;22:45;Velo;Richter;9;16
2025-12-28;22:45;Velo;Charles Flahault;8;8
2025-12-28;22:45;Velo;Voltaire;3;8
2025-12-28;22:45;Velo;Prés d Arènes;6;8
2025-12-28;22:45;Velo;Garcia Lorca;2;8
2025-12-28;22:45;Velo;Vert Bois;12;16
2025-12-28;22:45;Velo;Malbosc;7;8
2025-12-28;22:45;Velo;Occitanie;22;32
2025-12-28;22:45;Velo;FacdesSciences;15;24
2025-12-28;22:45;Velo;Fac de Lettres;8;12
2025-12-28;22:45;Velo;Aiguelongue;6;8
2025-12-28;22:45;Velo;Jeu de Mail des Abbés;7;8
2025-12-28;22:45;Velo;Euromédecine;7;8
2025-12-28;22:45;Velo;Marie Caizergues;4;8
2025-12-28;22:45;Velo;Sabines;8;8
2025-12-28;22:45;Velo;Celleneuve;4;8
2025-12-28;22:45;Velo;Jardin de la Lironde;2;8
2025-12-28;22:45;Velo;Père Soulas;1;8
2025-12-28;22:45;Velo;Place Viala;2;8
2025-12-28;22:45;Velo;Hôtel du Département;3;8
2025-12-28;22:45;Velo;Tonnelles;7;8
2025-12-28;22:45;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-28;22:45;Velo;Pont de Lattes - Gare Saint-Roch;10;12
2025-12-28;22:45;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-28;22:45;Velo;Providence - Ovalie;5;8
2025-12-28;22:45;Velo;Pérols Etang de l Or;14;68
2025-12-28;22:45;Velo;Albert 1er - Cathédrale;11;12
2025-12-28;22:45;Velo;Saint-Guilhem - Courreau;5;8
2025-12-28;22:45;Velo;Sud De France;3;8
2025-12-28;22:45;Velo;Comedie Baudin;8;8
2025-12-28;22:45;Velo;Jean de Beins;15;16
2025-12-28;23:23;Voiture;Antigone;165;239
2025-12-28;23:23;Voiture;Comedie;401;664
2025-12-28;23:23;Voiture;Corum;365;480
2025-12-28;23:23;Voiture;Europa;500;591
2025-12-28;23:23;Voiture;Foch;558;620
2025-12-28;23:23;Voiture;Gambetta;155;452
2025-12-28;23:23;Voiture;Gare;465;656
2025-12-28;23:23;Voiture;Triangle;336;434
2025-12-28;23:23;Voiture;Pitot;512;590
2025-12-28;23:23;Voiture;Circe;1061;1200
2025-12-28;23:23;Voiture;Garcia Lorca;383;400
2025-12-28;23:23;Voiture;Mosson;322;328
2025-12-28;23:23;Voiture;Sabines;195;285
2025-12-28;23:23;Voiture;Sablassou;297;379
2025-12-28;23:23;Voiture;Saint Jean Le Sec;245;285
2025-12-28;23:23;Voiture;Euromedecine;190;239
2025-12-28;23:23;Voiture;Occitanie;565;615
2025-12-28;23:23;Voiture;Vicarello;49;64
2025-12-28;23:23;Voiture;Gaumont EST;74;109
2025-12-28;23:23;Voiture;Gaumont OUEST;5;250
2025-12-28;23:23;Voiture;Charles de Gaulle;168;260
2025-12-28;23:23;Voiture;Polygone;1679;1911
2025-12-28;23:23;Voiture;Arc de Triomphe;148;440
2025-12-28;23:23;Voiture;Gaumont-Circe;199;500
2025-12-28;23:23;Velo;Rue Jules Ferry - Gare Saint-Roch;11;12
2025-12-28;23:23;Velo;Comédie;15;20
2025-12-28;23:23;Velo;Hôtel de Ville;7;16
2025-12-28;23:23;Velo;Corum;4;12
2025-12-28;23:23;Velo;Place Albert 1er - St Charles;18;27
2025-12-28;23:23;Velo;Foch;1;8
2025-12-28;23:23;Velo;Halles Castellane;12;12
2025-12-28;23:23;Velo;Observatoire;3;8
2025-12-28;23:23;Velo;Rondelet;10;16
2025-12-28;23:23;Velo;Plan Cabanes;5;12
2025-12-28;23:23;Velo;Boutonnet;4;12
2025-12-28;23:23;Velo;Emile Combes;5;8
2025-12-28;23:23;Velo;Beaux-Arts;6;16
2025-12-28;23:23;Velo;Les Aubes;2;8
2025-12-28;23:23;Velo;Antigone centre;3;12
2025-12-28;23:23;Velo;Médiathèque Emile Zola;11;16
2025-12-28;23:23;Velo;Nombre d Or;9;16
2025-12-28;23:23;Velo;Louis Blanc;11;16
2025-12-28;23:23;Velo;Gambetta;3;8
2025-12-28;23:23;Velo;Port Marianne;9;16
2025-12-28;23:23;Velo;Les Arceaux;3;8
2025-12-28;23:23;Velo;Cité Mion;3;8
2025-12-28;23:23;Velo;Nouveau Saint-Roch;2;8
2025-12-28;23:23;Velo;Renouvier;8;8
2025-12-28;23:23;Velo;Odysseum;8;8
2025-12-28;23:23;Velo;Saint-Denis;8;8
2025-12-28;23:23;Velo;Richter;9;16
2025-12-28;23:23;Velo;Charles Flahault;8;8
2025-12-28;23:23;Velo;Voltaire;3;8
2025-12-28;23:23;Velo;Prés d Arènes;6;8
2025-12-28;23:23;Velo;Garcia Lorca;2;8
2025-12-28;23:23;Velo;Vert Bois;12;16
2025-12-28;23:23;Velo;Malbosc;7;8
2025-12-28;23:23;Velo;Occitanie;22;32
2025-12-28;23:23;Velo;FacdesSciences;15;24
2025-12-28;23:23;Velo;Fac de Lettres;8;12
2025-12-28;23:23;Velo;Aiguelongue;5;8
2025-12-28;23:23;Velo;Jeu de Mail des Abbés;7;8
2025-12-28;23:23;Velo;Euromédecine;7;8
2025-12-28;23:23;Velo;Marie Caizergues;4;8
2025-12-28;23:23;Velo;Sabines;8;8
2025-12-28;23:23;Velo;Celleneuve;4;8
2025-12-28;23:23;Velo;Jardin de la Lironde;2;8
2025-12-28;23:23;Velo;Père Soulas;1;8
2025-12-28;23:23;Velo;Place Viala;2;8
2025-12-28;23:23;Velo;Hôtel du Département;3;8
2025-12-28;23:23;Velo;Tonnelles;7;8
2025-12-28;23:23;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-28;23:23;Velo;Pont de Lattes - Gare Saint-Roch;10;12
2025-12-28;23:23;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-28;23:23;Velo;Providence - Ovalie;5;8
2025-12-28;23:23;Velo;Pérols Etang de l Or;14;68
2025-12-28;23:23;Velo;Albert 1er - Cathédrale;11;12
2025-12-28;23:23;Velo;Saint-Guilhem - Courreau;5;8
2025-12-28;23:23;Velo;Sud De France;3;8
2025-12-28;23:23;Velo;Comedie Baudin;8;8
2025-12-28;23:23;Velo;Jean de Beins;15;16
2025-12-28;23:42;Voiture;Antigone;165;239
2025-12-28;23:42;Voiture;Comedie;405;664
2025-12-28;23:42;Voiture;Corum;366;480
2025-12-28;23:42;Voiture;Europa;500;591
2025-12-28;23:42;Voiture;Foch;567;620
2025-12-28;23:42;Voiture;Gambetta;155;452
2025-12-28;23:42;Voiture;Gare;465;656
2025-12-28;23:42;Voiture;Triangle;339;434
2025-12-28;23:42;Voiture;Pitot;515;590
2025-12-28;23:42;Voiture;Circe;1065;1200
2025-12-28;23:42;Voiture;Garcia Lorca;383;400
2025-12-28;23:42;Voiture;Mosson;322;328
2025-12-28;23:42;Voiture;Sabines;195;285
2025-12-28;23:42;Voiture;Sablassou;297;379
2025-12-28;23:42;Voiture;Saint Jean Le Sec;245;285
2025-12-28;23:42;Voiture;Euromedecine;192;239
2025-12-28;23:42;Voiture;Occitanie;567;615
2025-12-28;23:42;Voiture;Vicarello;49;64
2025-12-28;23:42;Voiture;Gaumont EST;74;109
2025-12-28;23:42;Voiture;Gaumont OUEST;5;250
2025-12-28;23:42;Voiture;Charles de Gaulle;169;260
2025-12-28;23:42;Voiture;Polygone;1685;1911
2025-12-28;23:42;Voiture;Arc de Triomphe;151;440
2025-12-28;23:42;Voiture;Gaumont-Circe;199;500
2025-12-28;23:42;Velo;Rue Jules Ferry - Gare Saint-Roch;11;12
2025-12-28;23:42;Velo;Comédie;15;20
2025-12-28;23:42;Velo;Hôtel de Ville;7;16
2025-12-28;23:42;Velo;Corum;4;12
2025-12-28;23:42;Velo;Place Albert 1er - St Charles;18;27
2025-12-28;23:42;Velo;Foch;2;8
2025-12-28;23:42;Velo;Halles Castellane;12;12
2025-12-28;23:42;Velo;Observatoire;3;8
2025-12-28;23:42;Velo;Rondelet;10;16
2025-12-28;23:42;Velo;Plan Cabanes;5;12
2025-12-28;23:42;Velo;Boutonnet;4;12
2025-12-28;23:42;Velo;Emile Combes;5;8
2025-12-28;23:42;Velo;Beaux-Arts;6;16
2025-12-28;23:42;Velo;Les Aubes;2;8
2025-12-28;23:42;Velo;Antigone centre;3;12
2025-12-28;23:42;Velo;Médiathèque Emile Zola;11;16
2025-12-28;23:42;Velo;Nombre d Or;9;16
2025-12-28;23:42;Velo;Louis Blanc;11;16
2025-12-28;23:42;Velo;Gambetta;3;8
2025-12-28;23:42;Velo;Port Marianne;9;16
2025-12-28;23:42;Velo;Les Arceaux;3;8
2025-12-28;23:42;Velo;Cité Mion;3;8
2025-12-28;23:42;Velo;Nouveau Saint-Roch;2;8
2025-12-28;23:42;Velo;Renouvier;8;8
2025-12-28;23:42;Velo;Odysseum;8;8
2025-12-28;23:42;Velo;Saint-Denis;8;8
2025-12-28;23:42;Velo;Richter;9;16
2025-12-28;23:42;Velo;Charles Flahault;8;8
2025-12-28;23:42;Velo;Voltaire;3;8
2025-12-28;23:42;Velo;Prés d Arènes;6;8
2025-12-28;23:42;Velo;Garcia Lorca;2;8
2025-12-28;23:42;Velo;Vert Bois;12;16
2025-12-28;23:42;Velo;Malbosc;7;8
2025-12-28;23:42;Velo;Occitanie;22;32
2025-12-28;23:42;Velo;FacdesSciences;15;24
2025-12-28;23:42;Velo;Fac de Lettres;8;12
2025-12-28;23:42;Velo;Aiguelongue;5;8
2025-12-28;23:42;Velo;Jeu de Mail des Abbés;7;8
2025-12-28;23:42;Velo;Euromédecine;7;8
2025-12-28;23:42;Velo;Marie Caizergues;4;8
2025-12-28;23:42;Velo;Sabines;8;8
2025-12-28;23:42;Velo;Celleneuve;4;8
2025-12-28;23:42;Velo;Jardin de la Lironde;2;8
2025-12-28;23:42;Velo;Père Soulas;1;8
2025-12-28;23:42;Velo;Place Viala;2;8
2025-12-28;23:42;Velo;Hôtel du Département;3;8
2025-12-28;23:42;Velo;Tonnelles;7;8
2025-12-28;23:42;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-28;23:42;Velo;Pont de Lattes - Gare Saint-Roch;10;12
2025-12-28;23:42;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-28;23:42;Velo;Providence - Ovalie;5;8
2025-12-28;23:42;Velo;Pérols Etang de l Or;14;68
2025-12-28;23:42;Velo;Albert 1er - Cathédrale;11;12
2025-12-28;23:42;Velo;Saint-Guilhem - Courreau;5;8
2025-12-28;23:42;Velo;Sud De France;3;8
2025-12-28;23:42;Velo;Comedie Baudin;8;8
2025-12-28;23:42;Velo;Jean de Beins;15;16
2025-12-29;02:10;Voiture;Antigone;165;239
2025-12-29;02:10;Voiture;Comedie;419;664
2025-12-29;02:10;Voiture;Corum;367;480
2025-12-29;02:10;Voiture;Europa;500;591
2025-12-29;02:10;Voiture;Foch;587;620
2025-12-29;02:10;Voiture;Gambetta;150;452
2025-12-29;02:10;Voiture;Gare;466;656
2025-12-29;02:10;Voiture;Triangle;342;434
2025-12-29;02:10;Voiture;Pitot;518;590
2025-12-29;02:10;Voiture;Circe;1086;1200
2025-12-29;02:10;Voiture;Garcia Lorca;383;400
2025-12-29;02:10;Voiture;Mosson;322;328
2025-12-29;02:10;Voiture;Sabines;194;285
2025-12-29;02:10;Voiture;Sablassou;297;379
2025-12-29;02:10;Voiture;Saint Jean Le Sec;245;285
2025-12-29;02:10;Voiture;Euromedecine;192;239
2025-12-29;02:10;Voiture;Occitanie;567;615
2025-12-29;02:10;Voiture;Vicarello;48;64
2025-12-29;02:10;Voiture;Gaumont EST;74;109
2025-12-29;02:10;Voiture;Gaumont OUEST;5;250
2025-12-29;02:10;Voiture;Charles de Gaulle;165;260
2025-12-29;02:10;Voiture;Polygone;1696;1911
2025-12-29;02:10;Voiture;Arc de Triomphe;153;440
2025-12-29;02:10;Voiture;Gaumont-Circe;199;500
2025-12-29;02:10;Velo;Rue Jules Ferry - Gare Saint-Roch;11;12
2025-12-29;02:10;Velo;Comédie;14;20
2025-12-29;02:10;Velo;Hôtel de Ville;9;16
2025-12-29;02:10;Velo;Corum;4;12
2025-12-29;02:10;Velo;Place Albert 1er - St Charles;18;27
2025-12-29;02:10;Velo;Foch;2;8
2025-12-29;02:10;Velo;Halles Castellane;12;12
2025-12-29;02:10;Velo;Observatoire;7;8
2025-12-29;02:10;Velo;Rondelet;10;16
2025-12-29;02:10;Velo;Plan Cabanes;6;12
2025-12-29;02:10;Velo;Boutonnet;6;12
2025-12-29;02:10;Velo;Emile Combes;5;8
2025-12-29;02:10;Velo;Beaux-Arts;6;16
2025-12-29;02:10;Velo;Les Aubes;2;8
2025-12-29;02:10;Velo;Antigone centre;3;12
2025-12-29;02:10;Velo;Médiathèque Emile Zola;11;16
2025-12-29;02:10;Velo;Nombre d Or;9;16
2025-12-29;02:10;Velo;Louis Blanc;11;16
2025-12-29;02:10;Velo;Gambetta;1;8
2025-12-29;02:10;Velo;Port Marianne;9;16
2025-12-29;02:10;Velo;Les Arceaux;3;8
2025-12-29;02:10;Velo;Cité Mion;3;8
2025-12-29;02:10;Velo;Nouveau Saint-Roch;1;8
2025-12-29;02:10;Velo;Renouvier;7;8
2025-12-29;02:10;Velo;Odysseum;8;8
2025-12-29;02:10;Velo;Saint-Denis;8;8
2025-12-29;02:10;Velo;Richter;9;16
2025-12-29;02:10;Velo;Charles Flahault;8;8
2025-12-29;02:10;Velo;Voltaire;3;8
2025-12-29;02:10;Velo;Prés d Arènes;2;8
2025-12-29;02:10;Velo;Garcia Lorca;1;8
2025-12-29;02:10;Velo;Vert Bois;12;16
2025-12-29;02:10;Velo;Malbosc;7;8
2025-12-29;02:10;Velo;Occitanie;20;32
2025-12-29;02:10;Velo;FacdesSciences;15;24
2025-12-29;02:10;Velo;Fac de Lettres;8;12
2025-12-29;02:10;Velo;Aiguelongue;5;8
2025-12-29;02:10;Velo;Jeu de Mail des Abbés;7;8
2025-12-29;02:10;Velo;Euromédecine;7;8
2025-12-29;02:10;Velo;Marie Caizergues;5;8
2025-12-29;02:10;Velo;Sabines;8;8
2025-12-29;02:10;Velo;Celleneuve;4;8
2025-12-29;02:10;Velo;Jardin de la Lironde;4;8
2025-12-29;02:10;Velo;Père Soulas;1;8
2025-12-29;02:10;Velo;Place Viala;2;8
2025-12-29;02:10;Velo;Hôtel du Département;3;8
2025-12-29;02:10;Velo;Tonnelles;7;8
2025-12-29;02:10;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-29;02:10;Velo;Pont de Lattes - Gare Saint-Roch;10;12
2025-12-29;02:10;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-29;02:10;Velo;Providence - Ovalie;8;8
2025-12-29;02:10;Velo;Pérols Etang de l Or;14;68
2025-12-29;02:10;Velo;Albert 1er - Cathédrale;11;12
2025-12-29;02:10;Velo;Saint-Guilhem - Courreau;5;8
2025-12-29;02:10;Velo;Sud De France;3;8
2025-12-29;02:10;Velo;Comedie Baudin;8;8
2025-12-29;02:10;Velo;Jean de Beins;15;16
2025-12-29;04:01;Voiture;Antigone;164;239
2025-12-29;04:01;Voiture;Comedie;422;664
2025-12-29;04:01;Voiture;Corum;365;480
2025-12-29;04:01;Voiture;Europa;500;591
2025-12-29;04:01;Voiture;Foch;589;620
2025-12-29;04:01;Voiture;Gambetta;157;452
2025-12-29;04:01;Voiture;Gare;463;656
2025-12-29;04:01;Voiture;Triangle;342;434
2025-12-29;04:01;Voiture;Pitot;519;590
2025-12-29;04:01;Voiture;Circe;1086;1200
2025-12-29;04:01;Voiture;Garcia Lorca;383;400
2025-12-29;04:01;Voiture;Mosson;320;328
2025-12-29;04:01;Voiture;Sabines;191;285
2025-12-29;04:01;Voiture;Sablassou;297;379
2025-12-29;04:01;Voiture;Saint Jean Le Sec;245;285
2025-12-29;04:01;Voiture;Euromedecine;192;239
2025-12-29;04:01;Voiture;Occitanie;567;615
2025-12-29;04:01;Voiture;Vicarello;48;64
2025-12-29;04:01;Voiture;Gaumont EST;74;109
2025-12-29;04:01;Voiture;Gaumont OUEST;5;250
2025-12-29;04:01;Voiture;Charles de Gaulle;166;260
